"id_month","id","year","month","day","date","focal_mins","focal_mins_non_UN","UNduration","play_secs","play_mins","percent_play","play_bouts","birthdate","birth_error","age","age_months","age_bins","age_bins6","sex","mother","mother_code","maternal_rank","maternal_rank_birth","mum_parity","weaning_age","weaning_status","fruit_consumption","fruit_consumption_full","group","group_size","ID_8","SB","AF","BB","SA","JUV","INF","play_mins_int","focal_secs","focal_secs_non_UN","fruit_bins","partner_availability","age_z","sex_b","sex_z","maternal_rank_z","maternal_rank_birth_z","mum_parity_b","mum_parity_z","weaning_status_b","weaning_status_z","fruit_consumption_z","fruit_consumption_full_z","partner_availability_z"
"GG_2018_9","GG",2018,9,15,"2018-09-15",348,348,0,0,0,0,0,"2010-12-31",0,7.70704996577687,92.4845995893224,"(7,8]","(90,96]","male","Siato","ST",0.5,0.825174825,"Multiparous",72.15,"Y",5.21739130434783,2.77777777777778,"RUK",8,5,2,1,0,4,0,1,0,20880,20880,"(0,10]",4,1.76823484897085,1,0.984426097198365,-0.30717506573112,1.2121703497242,0,-0.512352432420236,1,1.26877742666334,-0.607693914642632,-0.401580754239075,-0.413653319368976
"GO_2016_11","GO",2016,11,15,"2016-11-15",261,261,0,987,16.45,6.30268199233716,8,"2016-02-04",0,0.780287474332649,9.36344969199179,"(0,1]","(6,12]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",11,5,1,5,0,1,3,1,16,15660,15660,NA,4,-1.55821327150727,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.413653319368976
"GO_2016_12","GO",2016,12,15,"2016-12-15",260,260,0,1106,18.4333333333333,7.08974358974359,8,"2016-02-04",0,0.862422997946612,10.3490759753593,"(0,1]","(6,12]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",75,3.26086956521739,"MUK",11,5,1,5,0,1,3,1,18,15600,15600,"(70,80]",4,-1.51876922264785,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,2.28951033866843,-0.344534124382559,-0.413653319368976
"GO_2017_1","GO",2017,1,15,"2017-01-15",346,346,0,61,1.01666666666667,0.29383429672447,1,"2016-02-04",0,0.947296372347707,11.3675564681725,"(0,1]","(6,12]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",100,3.59712230215827,"MUK",11,4,1,6,0,0,3,1,1,20760,20760,"(90,100]",3,-1.47801037215977,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,3.32744955714436,-0.30482720755797,-0.918274163019314
"GO_2017_10","GO",2017,10,15,"2017-10-15",521,521,0,5299,88.3166666666667,16.9513755598209,17,"2016-02-04",0,1.69472963723477,20.3367556468172,"(1,2]","(18,24]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",16.2162162162162,2.1978021978022,"MUK",12,5,1,6,0,1,2,2,88,31260,31260,"(10,20]",4,-1.11906952753901,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.151049445315504,-0.470068054369014,-0.413653319368976
"GO_2017_11","GO",2017,11,15,"2017-11-15",375,375,0,4165,69.4166666666667,18.5111111111111,12,"2016-02-04",0,1.77960301163587,21.3552361396304,"(1,2]","(18,24]","female","Korugyezi","KR",0.850746269,0.294724771,"Multiparous",48.2,"N",12,1.63934426229508,"MUK",12,5,1,6,0,1,2,2,69,22500,22500,"(10,20]",4,-1.07831067705094,0,-1.01490923682017,0.678825104901707,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.326096491890902,-0.536014410663243,-0.413653319368976
"GO_2017_12","GO",2017,12,15,"2017-12-15",394,394,0,3126,52.1,13.2233502538071,20,"2016-02-04",0,1.86173853524983,22.3408624229979,"(1,2]","(18,24]","female","Korugyezi","KR",0.651741294,0.294724771,"Multiparous",48.2,"N",28.2051282051282,5.23809523809524,"MUK",12,5,1,6,0,1,2,2,52,23640,23640,"(20,30]",4,-1.03886662819152,0,-1.01490923682017,0.119392384872456,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.346701032290415,-0.111050417898389,-0.413653319368976
"GO_2017_2","GO",2017,2,15,"2017-02-15",237,237,0,520,8.66666666666667,3.65682137834037,1,"2016-02-04",0,1.0321697467488,12.3860369609856,"(1,2]","(12,18]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",38.4615384615385,2.9585798816568,"MUK",11,4,1,6,0,0,3,1,9,14220,14220,"(30,40]",3,-1.4372515216717,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.772522250126694,-0.380230462295735,-0.918274163019314
"GO_2017_3","GO",2017,3,15,"2017-03-15",430,430,0,693,11.55,2.68604651162791,6,"2016-02-04",0,1.1088295687885,13.305954825462,"(1,2]","(12,18]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",11,4,1,6,0,0,3,1,12,25800,25800,NA,3,-1.40043707606957,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.918274163019314
"GO_2017_4","GO",2017,4,15,"2017-04-15",462,462,0,1011,16.85,3.64718614718615,12,"2016-02-04",0,1.1937029431896,14.3244353182752,"(1,2]","(12,18]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",11,4,1,6,0,0,3,1,17,27720,27720,NA,3,-1.3596782255815,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.918274163019314
"GO_2017_5","GO",2017,5,15,"2017-05-15",428,428,0,723,12.05,2.81542056074766,11,"2016-02-04",0,1.27583846680356,15.3100616016427,"(1,2]","(12,18]","female","Korugyezi","KR",0.832317073,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",11,4,1,6,0,0,3,1,12,25680,25680,NA,3,-1.32023417672208,0,-1.01490923682017,0.627017881257011,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.918274163019314
"GO_2017_6","GO",2017,6,15,"2017-06-15",425,425,0,2292,38.2,8.98823529411765,14,"2016-02-04",0,1.36071184120465,16.3285420944559,"(1,2]","(12,18]","female","Korugyezi","KR",0.79338843,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",11,4,1,6,0,0,3,1,38,25500,25500,NA,3,-1.27947532623401,0,-1.01490923682017,0.517583649069913,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.918274163019314
"GO_2017_7","GO",2017,7,15,"2017-07-15",318,318,0,2060,34.3333333333333,10.7966457023061,14,"2016-02-04",0,1.44284736481862,17.3141683778234,"(1,2]","(12,18]","female","Korugyezi","KR",0.804177546,0.294724771,"Multiparous",48.2,"N",80,12.6482213438735,"MUK",12,5,1,6,0,1,2,2,34,19080,19080,"(70,80]",4,-1.24003127737458,0,-1.01490923682017,0.547913466254589,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,2.49709818236362,0.763985614874744,-0.413653319368976
"GO_2017_8","GO",2017,8,15,"2017-08-15",354,354,0,1208,20.1333333333333,5.68738229755179,8,"2016-02-04",0,1.52772073921971,18.3326488706366,"(1,2]","(18,24]","female","Korugyezi","KR",0.924791086,0.294724771,"Multiparous",48.2,"N",64.5161290322581,9.09090909090909,"MUK",12,5,1,6,0,1,2,2,20,21240,21240,"(60,70]",4,-1.19927242688651,0,-1.01490923682017,0.886976149258152,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,1.85424550511401,0.343914976840399,-0.413653319368976
"GO_2017_9","GO",2017,9,15,"2017-09-15",380,316,2,2125,35.4166666666667,11.207805907173,13,"2016-02-04",0,1.61259411362081,19.3511293634497,"(1,2]","(18,24]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",12,5,1,6,0,1,2,2,35,22800,18960,NA,4,-1.15851357639844,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.413653319368976
"GO_2018_1","GO",2018,1,15,"2018-01-15",375,375,0,3122,52.0333333333333,13.8755555555556,22,"2016-02-04",0,1.94661190965092,23.3593429158111,"(1,2]","(18,24]","female","Korugyezi","KR",0.656716418,0.294724771,"Multiparous",48.2,"N",29.5454545454545,7.22222222222222,"MUK",12,5,1,6,0,2,1,2,52,22500,22500,"(20,30]",4,-0.998107777703447,0,-1.01490923682017,0.133378201819006,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.402348123257654,0.123248240440874,-0.413653319368976
"GO_2018_10","GO",2018,10,15,"2018-10-15",360,298,2,2514,41.9,14.0604026845638,33,"2016-02-04",0,2.69404517453799,32.3285420944559,"(2,3]","(30,36]","female","Korugyezi","KR",0.743362832,0.294724771,"Multiparous",48.2,"N",3.57142857142857,1.22699386503067,"MUK",13,6,1,6,0,2,1,3,42,21600,17880,"(0,10]",5,-0.639166933082683,0,-1.01490923682017,0.376954218271864,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.6760302855485,-0.584707435664979,0.0909675242813615
"GO_2018_11","GO",2018,11,15,"2018-11-15",346,281,2,1981,33.0166666666667,11.7497034400949,20,"2016-02-04",0,2.77891854893908,33.347022587269,"(2,3]","(30,36]","female","Korugyezi","KR",0.728051392,0.294724771,"Multiparous",48.2,"N",5.40540540540541,1.20481927710843,"MUK",13,6,1,6,0,2,1,3,33,20760,16860,"(0,10]",5,-0.598408082594614,0,-1.01490923682017,0.33391147259797,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.599888026278065,-0.58732595566948,0.0909675242813615
"GO_2018_12","GO",2018,12,15,"2018-12-15",417,417,0,1283,21.3833333333333,5.12789768185452,15,"2016-02-04",0,2.86105407255305,34.3326488706366,"(2,3]","(30,36]","female","Korugyezi","KR",0.697916667,0.294724771,"Multiparous",48.2,"N",6.25,2.58620689655172,"MUK",13,6,1,6,0,2,1,3,21,25020,25020,"(0,10]",5,-0.558964033735186,0,-1.01490923682017,0.249198257895254,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.564822512140365,-0.424202693664936,0.0909675242813615
"GO_2018_2","GO",2018,2,15,"2018-02-15",383,383,0,2598,43.3,11.3054830287206,14,"2016-02-04",0,2.03148528405202,24.3778234086242,"(2,3]","(24,30]","female","Korugyezi","KR",0.66,0.294724771,"Multiparous",48.2,"N",11.3636363636364,3.2051282051282,"MUK",13,6,1,6,0,2,1,3,43,22980,22980,"(10,20]",5,-0.957348927215373,0,-1.01490923682017,0.142608841453513,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.352516762906652,-0.351116427827543,0.0909675242813615
"GO_2018_3","GO",2018,3,15,"2018-03-15",203,203,0,39,0.65,0.320197044334975,1,"2016-02-04",0,2.10814510609172,25.2977412731006,"(2,3]","(24,30]","female","Korugyezi","KR",0.660714286,0.294724771,"Multiparous",48.2,"N",22.2222222222222,6.74157303370786,"MUK",13,6,1,6,0,2,1,3,1,12180,12180,"(20,30]",5,-0.920534481613243,0,-1.01490923682017,0.144616806128059,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.0983053218859196,0.0664900486004861,0.0909675242813615
"GO_2018_5","GO",2018,5,15,"2018-05-15",210,210,0,1336,22.2666666666667,10.6031746031746,15,"2016-02-04",0,2.27515400410678,27.3018480492813,"(2,3]","(24,30]","female","Korugyezi","KR",0.683950617,0.294724771,"Multiparous",48.2,"N",45.1612903225806,12.4444444444444,"MUK",13,6,1,6,0,2,1,3,22,12600,12600,"(40,50]",5,-0.840331582265746,0,-1.01490923682017,0.209937604539405,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,1.050679658552,0.739922309189811,0.0909675242813615
"GO_2018_6","GO",2018,6,15,"2018-06-15",217,217,0,1577,26.2833333333333,12.1121351766513,11,"2016-02-04",0,2.36002737850787,28.3203285420945,"(2,3]","(24,30]","female","Korugyezi","KR",0.694376528,0.294724771,"Multiparous",48.2,"N",14.2857142857143,3.63636363636364,"MUK",13,6,1,6,0,2,1,3,26,13020,13020,"(10,20]",5,-0.799572731777677,0,-1.01490923682017,0.239246398199025,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.23119919191596,-0.300193334812267,0.0909675242813615
"GO_2018_7","GO",2018,7,15,"2018-07-15",332,302,1,2708,45.1333333333333,14.9448123620309,24,"2016-02-04",0,2.44216290212183,29.305954825462,"(2,3]","(24,30]","female","Korugyezi","KR",0.701456311,0.294724771,"Multiparous",48.2,"N",20.4545454545455,7.37704918032787,"MUK",13,6,1,6,0,2,1,3,45,19920,18120,"(20,30]",5,-0.760128682918254,0,-1.01490923682017,0.259148726072521,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.0249156801755034,0.141531217714562,0.0909675242813615
"GO_2018_8","GO",2018,8,15,"2018-08-15",432,359,2,1895,31.5833333333333,8.79758588672238,21,"2016-02-04",0,2.52703627652293,30.3244353182751,"(2,3]","(30,36]","female","Korugyezi","KR",0.721198157,0.294724771,"Multiparous",48.2,"N",16.4179104477612,4.84581497797357,"MUK",13,6,1,6,0,2,1,3,32,25920,21540,"(10,20]",5,-0.71936983243018,0,-1.01490923682017,0.314646005003254,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.142675591193067,-0.157373430172689,0.0909675242813615
"GO_2018_9","GO",2018,9,15,"2018-09-15",448,417,1,1870,31.1666666666667,7.4740207833733,29,"2016-02-04",0,2.61190965092402,31.3429158110883,"(2,3]","(30,36]","female","Korugyezi","KR",0.737777778,0.294724771,"Multiparous",48.2,"N",2.7027027027027,0.943396226415094,"MUK",13,6,1,6,0,2,1,3,31,26880,25020,"(0,10]",5,-0.678610981942111,0,-1.01490923682017,0.361253796959632,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.712097671518706,-0.618196494967829,0.0909675242813615
"GO_2019_1","GO",2019,1,15,"2019-01-15",350,350,0,1851,30.85,8.81428571428571,18,"2016-02-04",0,2.94592744695414,35.3511293634497,"(2,3]","(30,36]","female","Korugyezi","KR",0.664621677,0.294724771,"Multiparous",48.2,"N",22.7272727272727,7.53768844221105,"MUK",13,6,1,6,0,2,1,3,31,21000,21000,"(20,30]",5,-0.518205183247117,0,-1.01490923682017,0.155601066071046,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.119273790946039,0.160500549736624,0.0909675242813615
"GO_2019_10","GO",2019,10,15,"2019-10-15",287,287,0,378,6.3,2.19512195121951,9,"2016-02-04",0,3.6933607118412,44.3203285420945,"(3,4]","(42,48]","female","Korugyezi","KR",0.588910134,0.294724771,"Multiparous",48.2,"N",8.33333333333333,3.77358490566038,"MUK",13,5,1,6,1,1,1,3,6,17220,17220,"(0,10]",4,-0.159264338626357,0,-1.01490923682017,-0.057235394113437,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.478327577267372,-0.283989352129181,-0.413653319368976
"GO_2019_11","GO",2019,11,15,"2019-11-15",342,342,0,924,15.4,4.50292397660819,8,"2016-02-04",0,3.7782340862423,45.3388090349076,"(3,4]","(42,48]","female","Korugyezi","KR",0.625475285,0.294724771,"Multiparous",48.2,"N",6.66666666666667,2.85714285714286,"MUK",13,5,1,6,1,1,1,3,15,20520,20520,"(0,10]",4,-0.118505488138283,0,-1.01490923682017,0.0455547089089137,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.547523525165766,-0.392208807905505,-0.413653319368976
"GO_2019_12","GO",2019,12,15,"2019-12-15",321,321,0,0,0,0,0,"2016-02-04",0,3.86036960985626,46.3244353182751,"(3,4]","(42,48]","female","Korugyezi","KR",0.652091255,0.294724771,"Multiparous",48.2,"N",3.7037037037037,1.38888888888889,"MUK",13,5,1,6,1,1,1,3,0,19260,19260,"(0,10]",4,-0.0790614392788602,0,-1.01490923682017,0.120376177534595,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.670538543651802,-0.56558981507656,-0.413653319368976
"GO_2019_2","GO",2019,2,15,"2019-02-15",390,288,4,894,14.9,5.17361111111111,19,"2016-02-04",0,3.03080082135524,36.3696098562628,"(3,4]","(36,42]","female","Korugyezi","KR",0.63253012,0.294724771,"Multiparous",48.2,"N",59.0163934426229,23.3766233766234,"MUK",14,7,1,6,0,2,1,4,15,23400,17280,"(50,60]",6,-0.477446332759043,0,-1.01490923682017,0.0653869042266816,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,1.6259098547248,2.0308653168831,0.595588367931699
"GO_2019_3","GO",2019,3,15,"2019-03-15",347,347,0,0,0,0,0,"2016-02-04",0,3.10746064339493,37.2895277207392,"(3,4]","(36,42]","female","Korugyezi","KR",0.568773234,0.294724771,"Multiparous",48.2,"N",29.1666666666667,9.79020979020979,"MUK",13,6,1,6,0,1,2,3,0,20820,20820,"(20,30]",5,-0.440631887156917,0,-1.01490923682017,-0.113843228867101,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,0.386621771462568,0.426492965513818,0.0909675242813615
"GO_2019_4","GO",2019,4,15,"2019-04-15",355,324,1,0,0,0,1,"2016-02-04",0,3.19233401779603,38.3080082135524,"(3,4]","(36,42]","female","Korugyezi","KR",0.555755396,0.294724771,"Multiparous",48.2,"N",7.40740740740741,2.56410256410256,"MUK",13,6,1,6,0,1,2,3,0,21300,19440,"(0,10]",5,-0.399873036668843,0,-1.01490923682017,-0.150438316609205,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.516769770544257,-0.426812917444843,0.0909675242813615
"GO_2019_5","GO",2019,5,15,"2019-05-15",332,332,0,0,0,0,0,"2016-02-04",0,3.27446954140999,39.2936344969199,"(3,4]","(36,42]","female","Korugyezi","KR",0.534635879,0.294724771,"Multiparous",48.2,"N",15.7894736842105,6.16438356164384,"MUK",13,6,1,6,0,1,2,3,0,19920,19920,"(10,20]",5,-0.36042898780942,0,-1.01490923682017,-0.209808434572407,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.168766757721921,-0.00166824973123639,0.0909675242813615
"GO_2019_6","GO",2019,6,15,"2019-06-15",414,414,0,12,0.2,0.0483091787439614,1,"2016-02-04",0,3.35934291581109,40.3121149897331,"(3,4]","(36,42]","female","Korugyezi","KR",0.513134851,0.294724771,"Multiparous",48.2,"N",1.20481927710843,0.442477876106195,"MUK",13,6,1,6,0,1,2,3,0,24840,24840,"(0,10]",5,-0.319670137321346,0,-1.01490923682017,-0.270251036961945,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.77428614960388,-0.677348201664934,0.0909675242813615
"GO_2019_7","GO",2019,7,15,"2019-07-15",233,233,0,0,0,0,0,"2016-02-04",0,3.44147843942505,41.2977412731006,"(3,4]","(36,42]","female","Korugyezi","KR",0.493079585,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",13,5,1,6,1,0,2,3,0,13980,13980,NA,4,-0.280226088461923,0,-1.01490923682017,-0.326629386343865,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.413653319368976
"GO_2019_8","GO",2019,8,15,"2019-08-15",326,326,0,0,0,0,0,"2016-02-04",0,3.52635181382615,42.3162217659138,"(3,4]","(42,48]","female","Korugyezi","KR",0.476923077,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",13,5,1,6,1,1,1,3,0,19560,19560,NA,4,-0.239467237973849,0,-1.01490923682017,-0.372047744435739,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.413653319368976
"GO_2019_9","GO",2019,9,15,"2019-09-15",255,255,0,1546,25.7666666666667,10.1045751633987,11,"2016-02-04",0,3.61122518822724,43.3347022587269,"(3,4]","(42,48]","female","Korugyezi","KR",0.532142857,0.294724771,"Multiparous",48.2,"N",0,0,"MUK",13,5,1,6,1,1,1,3,26,15300,15300,NA,4,-0.19870838748578,0,-1.01490923682017,-0.216816691921514,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,-0.824307316759347,-0.729598875914044,-0.413653319368976
"GO_2020_1","GO",2020,1,15,"2020-01-15",310,310,0,618,10.3,3.32258064516129,17,"2016-02-04",0,3.94524298425736,47.3429158110883,"(3,4]","(42,48]","female","Korugyezi","KR",0.68,0.294724771,"Multiparous",48.2,"N",64.6153846153846,24.4186046511628,"MUK",13,5,1,6,1,1,1,3,10,18600,18600,"(60,70]",4,-0.0383025887907861,0,-1.01490923682017,0.198831829851592,-0.199299265356755,0,-0.512352432420236,0,-0.787453431955297,1.8583663556092,2.15390926346126,-0.413653319368976
"GO_2020_2","GO",2020,2,15,"2020-02-15",380,322,2,1407,23.45,7.28260869565217,18,"2016-02-04",0,4.03011635865845,48.3613963039014,"(4,5]","(48,54]","female","Korugyezi","KR",0.708333333,0.294724771,"Multiparous",48.2,"Y",31.9444444444444,8.48708487084871,"MUK",13,5,1,6,1,1,1,3,23,22800,19320,"(30,40]",4,0.00245626169728327,0,-1.01490923682017,0.278481062478488,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,0.501948351293223,0.272611473705418,-0.413653319368976
"GO_2020_3","GO",2020,3,15,"2020-03-15",294,294,0,666,11.1,3.77551020408163,9,"2016-02-04",0,4.10951403148528,49.3141683778234,"(4,5]","(48,54]","female","Korugyezi","KR",0.605263158,0.294724771,"Multiparous",48.2,"Y",45.7831325301205,17.8403755868545,"MUK",14,6,1,6,1,1,1,4,11,17640,17640,"(40,50]",5,0.0405855089280596,0,-1.01490923682017,-0.0112646001821617,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,1.07649703514837,1.37710906047731,0.0909675242813615
"GO_2021_11","GO",2021,11,15,"2021-11-15",267,267,0,401,6.68333333333333,2.50312109862672,3,"2016-02-04",0,5.77960301163587,69.3552361396304,"(5,6]","(66,72]","female","Korugyezi","KR",0.482843137,0.294724771,"Multiparous",48.2,"Y",10.2564102564103,4.04040404040404,"MUK",15,6,1,8,0,0,3,3,7,16020,16020,"(10,20]",5,0.842614502403024,0,-1.01490923682017,-0.355405571200942,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.398486098923068,-0.252481608023181,0.0909675242813615
"GO_2021_12","GO",2021,12,15,"2021-12-15",259,259,0,0,0,0,0,"2016-02-04",0,5.86173853524983,70.340862422998,"(5,6]","(66,72]","female","Korugyezi","KR",0.563146998,0.294724771,"Multiparous",48.2,"Y",26.6666666666667,8.10810810810811,"MUK",15,6,1,8,0,0,3,3,0,15540,15540,"(20,30]",5,0.882058551262447,0,-1.01490923682017,-0.129659418934744,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,0.282827849614975,0.22785942519127,0.0909675242813615
"GO_2021_5","GO",2021,5,15,"2021-05-15",271,271,0,0,0,0,0,"2016-02-04",0,5.27583846680356,63.3100616016427,"(5,6]","(60,66]","female","Korugyezi","KR",0.742857143,0.294724771,"Multiparous",48.2,"Y",0,0,"MUK",14,7,1,6,0,1,3,3,0,16260,16260,NA,6,0.600691002731887,0,-1.01490923682017,0.375532650932862,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.824307316759347,-0.729598875914044,0.595588367931699
"GO_2021_6","GO",2021,6,15,"2021-06-15",359,359,0,370,6.16666666666667,1.71773444753946,4,"2016-02-04",0,5.36071184120465,64.3285420944559,"(5,6]","(60,66]","female","Korugyezi","KR",0.717889908,0.294724771,"Multiparous",48.2,"Y",10.2941176470588,4.16666666666667,"MUK",14,7,1,6,0,1,3,3,6,21540,21540,"(10,20]",6,0.641449853219957,0,-1.01490923682017,0.305346022746006,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.396920579739849,-0.237571693401591,0.595588367931699
"GO_2021_7","GO",2021,7,15,"2021-07-15",204,204,0,0,0,0,0,"2016-02-04",0,5.44284736481862,65.3141683778234,"(5,6]","(60,66]","female","Korugyezi","KR",0.707566462,0.294724771,"Multiparous",48.2,"Y",1.35135135135135,0.546448087431694,"MUK",14,7,1,6,0,1,3,3,0,12240,12240,"(0,10]",6,0.680893902079384,0,-1.01490923682017,0.276325273511697,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.768202494139026,-0.665070720830444,0.595588367931699
"GO_2021_9","GO",2021,9,15,"2021-09-15",301,301,0,0,0,0,0,"2016-02-04",0,5.61259411362081,67.3511293634497,"(5,6]","(66,72]","female","Korugyezi","KR",0.703896104,0.294724771,"Multiparous",48.2,"Y",0,0,"MUK",15,6,1,8,0,0,3,3,0,18060,18060,NA,5,0.762411603055528,0,-1.01490923682017,0.266007348749157,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.824307316759347,-0.729598875914044,0.0909675242813615
"GO_2022_10","GO",2022,10,15,"2022-10-15",329,329,0,476,7.93333333333333,2.4113475177305,3,"2016-02-04",0,6.69404517453799,80.3285420944559,"(6,7]","(78,84]","female","Korugyezi","KR",0.995535714,0.294724771,"Multiparous",48.2,"Y",0,0,"MUK",18,9,1,8,0,1,3,5,8,19740,19740,NA,8,1.28175824637128,0,-1.01490923682017,1.08584986922167,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.824307316759347,-0.729598875914044,1.60483005523238
"GO_2022_11","GO",2022,11,15,"2022-11-15",315,315,0,476,7.93333333333333,2.51851851851852,1,"2016-02-04",0,6.77891854893908,81.347022587269,"(6,7]","(78,84]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"Y",2.1978021978022,1.21951219512195,"MUK",18,9,1,8,0,1,3,5,8,18900,18900,"(0,10]",8,1.32251709685935,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.733059912937287,-0.585590920056741,1.60483005523238
"GO_2022_12","GO",2022,12,15,"2022-12-15",313,283,1,127,2.11666666666667,0.74793875147232,3,"2016-02-04",0,6.86105407255305,82.3326488706365,"(6,7]","(78,84]","female","Korugyezi","KR",1,0.294724771,"Multiparous",48.2,"Y",5.76923076923077,2.7027027027027,"MUK",18,9,1,8,0,1,3,5,2,18780,16980,"(0,10]",8,1.36196114571878,0,-1.01490923682017,1.09839964422086,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,-0.584782881726441,-0.41044610887894,1.60483005523238
"GO_2022_2","GO",2022,2,15,"2022-02-15",304,259,1,46,0.766666666666667,0.296010296010296,3,"2016-02-04",0,6.03148528405202,72.3778234086242,"(6,7]","(72,78]","female","Korugyezi","KR",0.696969697,0.294724771,"Multiparous",48.2,"Y",55.8139534883721,22.0183486238532,"MUK",16,7,1,8,0,0,4,3,1,18240,15540,"(50,60]",6,0.963576252238591,0,-1.01490923682017,0.246536183729088,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,1.49295233379156,1.8704713729591,0.595588367931699
"GO_2022_3","GO",2022,3,15,"2022-03-15",291,291,0,669,11.15,3.83161512027491,8,"2016-02-04",0,6.10814510609172,73.2977412731006,"(6,7]","(72,78]","female","Korugyezi","KR",0.699074074,0.294724771,"Multiparous",48.2,"Y",50.9803921568627,15.3846153846154,"MUK",16,7,1,8,0,1,3,3,11,17460,17460,"(50,60]",6,1.00039069784072,0,-1.01490923682017,0.252451901911897,-0.199299265356755,0,-0.512352432420236,1,1.26877742666334,1.29227461895626,1.08711687490117,0.595588367931699
